No UNIDAD,DIA,MES,HORA SALIDA,TIEMPO DE VIAJE,DISTANCIA METROS,LONGITUD SALIDA,LATITUD SALIDA,LONGITUD LLEGADA,LATITUD LLEGADA,DT,SALIDA,SALIDA2
1,1,3,8.133333333,0.966666667,437,-116.874349,32.457952,-116.873545,32.461694,0.033333333,INCREMENTO,1
1,1,3,9.25,10.76666667,8101,-116.875081,32.451159,-116.847008,32.472923,0.233333333,INCREMENTO,1
2,1,3,9.4,1,456,-116.926043,32.475055,-116.922805,32.476192,0,INCREMENTO,1
7,1,3,11.06666667,23.45,15254,-117.074402,32.481608,-117.010116,32.525515,-5.45,DP,2
4,1,3,11.48333333,3.75,3816,-116.918347,32.461352,-116.885457,32.44922,-0.75,INCREMENTO,1
4,1,3,12.66666667,10.75,5263,-116.865198,32.45425,-116.850497,32.486727,-3.75,DP,2
3,1,3,13.25,23.11666667,11476,-116.774253,32.489127,-116.756158,32.5247,8.883333333,INCREMENTO,1
5,1,3,13.51666667,0.916666667,868,-117.021406,32.462054,-117.022158,32.454899,3.083333333,INCREMENTO,1
4,1,3,14.15,9.066666667,3250,-116.880203,32.459293,-116.885115,32.448135,-2.066666667,DP,2
6,1,3,14.31666667,7.833333333,4666,-116.97511,32.51621,-117.008192,32.517587,0.166666667,INCREMENTO,1
6,1,3,14.81666667,4.933333333,3762,-117.002105,32.518118,-116.967075,32.509878,4.066666667,INCREMENTO,1
6,1,3,15.66666667,31.21666667,8019,-117.010518,32.471852,-116.961912,32.502775,-19.21666667,DM,3
3,1,3,15.91666667,2.166666667,272,-116.874423,32.466508,-116.87416,32.466474,4.833333333,INCREMENTO,1
5,1,3,16.01666667,12.66666667,3654,-116.899819,32.528344,-116.885021,32.543153,-3.666666667,DP,2
6,1,3,16.36666667,5.35,2003,-117.000705,32.460368,-117.015407,32.467558,0.65,INCREMENTO,1
5,1,3,17.96666667,10.28333333,3898,-116.964509,32.502086,-116.944907,32.516797,-3.283333333,DP,2
5,1,3,19.65,24.18333333,11173,-117.034853,32.524233,-116.965837,32.49886,-4.183333333,DP,2
1,1,3,21.06666667,1.133333333,220,-116.886233,32.455867,-116.885337,32.456596,0.866666667,INCREMENTO,1
3,1,3,21.31666667,1.033333333,113,-116.964246,32.506949,-116.963352,32.506973,-0.033333333,INCREMENTO,1
4,1,3,22.15,9.516666667,4979,-116.926415,32.476263,-116.957678,32.50673,-5.516666667,DP,2
3,1,3,22.71666667,0.783333333,189,-116.879379,32.524763,-116.880361,32.525449,6.216666667,INCREMENTO,1
3,1,3,23.36666667,34.2,10476,-116.925187,32.474987,-116.857697,32.493744,-14.2,DM,3
4,2,3,6.566666667,3.933333333,1560,-116.884918,32.447937,-116.885015,32.448022,-3.933333333,DP,2
7,2,3,6.833333333,5.8,1449,-117.021094,32.515631,-117.028264,32.524901,-0.8,INCREMENTO,1
1,2,3,8.1,1.833333333,692,-116.925971,32.475922,-116.921529,32.476775,0.166666667,INCREMENTO,1
7,2,3,9.6,7.633333333,5218,-117.019796,32.467487,-117.042758,32.438514,-0.633333333,INCREMENTO,1
2,2,3,9.833333333,7.133333333,7587,-116.937132,32.489167,-116.885112,32.44808,-1.133333333,INCREMENTO,1
5,2,3,10.2,7.65,5333,-116.962339,32.508533,-116.921312,32.48651,-1.65,INCREMENTO,1
7,2,3,10.66666667,15.95,11570,-117.032777,32.444846,-117.083257,32.47997,1.05,INCREMENTO,1
2,2,3,10.93333333,24.66666667,16858,-116.885215,32.448165,-116.776795,32.517978,-4.666666667,DP,2
5,2,3,10.93333333,6.683333333,3465,-116.901261,32.534017,-116.9164,32.538,-0.683333333,INCREMENTO,1
5,2,3,12.08333333,2.15,561,-116.96982,32.511562,-116.974673,32.511976,1.85,INCREMENTO,1
7,2,3,12.38333333,16.73333333,13571,-117.078982,32.479902,-116.965138,32.498013,-1.733333333,INCREMENTO,1
3,2,3,12.76666667,10.16666667,11049,-116.963866,32.507229,-116.885349,32.448223,-0.166666667,INCREMENTO,1
2,2,3,13.23333333,1.3,201,-116.894787,32.458388,-116.893092,32.458675,-0.3,INCREMENTO,1
1,2,3,13.41666667,1.983333333,497,-116.969836,32.511469,-116.965812,32.508686,0.016666667,INCREMENTO,1
5,2,3,13.6,0.616666667,230,-116.990669,32.515841,-116.988724,32.515404,0.383333333,INCREMENTO,1
7,2,3,13.73333333,10.68333333,6068,-117.015474,32.478297,-117.035893,32.443437,0.316666667,INCREMENTO,1
3,2,3,14.51666667,53.83333333,20837,-116.834294,32.493174,-116.962528,32.506932,-30.83333333,DM,3
7,2,3,14.86666667,27.01666667,11607,-117.030474,32.444428,-117.072586,32.478968,-15.01666667,DM,3
10,2,3,15,5.966666667,6088,-116.954853,32.504642,-117.010122,32.525447,1.033333333,INCREMENTO,1
5,2,3,17.56666667,17.15,8244,-116.961727,32.505617,-116.982148,32.460169,-2.15,DP,2
5,2,3,19.83333333,1.45,255,-116.984066,32.508661,-116.981651,32.507767,-0.45,INCREMENTO,1
4,2,3,20.46666667,15.31666667,6771,-117.009997,32.525572,-116.969693,32.50836,-4.316666667,DP,2
2,2,3,21.31666667,14.25,11056,-116.963968,32.507117,-116.885075,32.448092,-4.25,DP,2
4,2,3,22.68333333,4.25,1539,-116.63231,32.557443,-116.641712,32.563258,2.75,INCREMENTO,1
1,3,3,0.016666667,13.2,13060,-116.984645,32.515624,-116.885087,32.448802,-2.2,DP,2
5,3,3,0.233333333,7.766666667,1845,-116.958434,32.507398,-116.963954,32.506926,-4.766666667,DP,2
10,3,3,0.983333333,16.1,2705,-116.985178,32.50584,-116.964148,32.506742,-11.1,DM,3
7,3,3,8.3,0.7,214,-117.027092,32.518765,-117.027316,32.520684,0.3,INCREMENTO,1
10,3,3,8.35,8.266666667,5958,-116.963948,32.507035,-116.925485,32.521265,-2.266666667,DP,2
1,3,3,12.93333333,11.65,12279,-116.962735,32.508376,-116.891833,32.45656,52.35,INCREMENTO,1
5,3,3,13.66666667,9.016666667,9525,-116.888825,32.454009,-116.956858,32.506261,-0.016666667,INCREMENTO,1
3,3,3,13.53333333,7.533333333,2547,-116.886017,32.501635,-116.868701,32.494196,56.46666667,INCREMENTO,1
5,3,3,15.15,7.733333333,4874,-116.925948,32.474515,-116.957068,32.506354,-1.733333333,INCREMENTO,1
10,3,3,18.25,10.25,1894,-116.948298,32.502985,-116.953137,32.49053,-6.25,DP,2
3,3,3,19.08333333,19.55,4468,-116.869878,32.495156,-116.908614,32.499707,-12.55,DM,3
10,3,3,19.11666667,15.45,5312,-116.927242,32.50971,-116.926312,32.476377,-7.45,DM,3
1,3,3,19.11666667,2.15,1016,-116.890682,32.455734,-116.885134,32.448148,0.85,INCREMENTO,1
5,3,3,19.48333333,12.81666667,3174,-116.966477,32.499534,-116.964024,32.506826,-5.816666667,DP,2
3,3,3,19.53333333,5.9,1427,-116.958079,32.500169,-116.969808,32.508445,-2.9,DP,2
10,3,3,20.15,3.2,835,-116.977403,32.497375,-116.98468,32.495538,2.8,INCREMENTO,1
5,3,3,21.16666667,12.78333333,3020,-116.884594,32.55196,-116.905177,32.543979,-3.783333333,DP,2
5,3,3,22.21666667,7.45,4769,-116.962127,32.50833,-116.953599,32.531941,-1.45,INCREMENTO,1
4,4,3,0.666666667,40.56666667,13373,-116.954857,32.39461,-116.926307,32.476398,-14.56666667,DM,3
10,4,3,0.766666667,17.86666667,2280,-116.970767,32.490037,-116.96588,32.498773,-12.86666667,DM,3
5,4,3,1.383333333,2.983333333,406,-116.964072,32.504585,-116.964102,32.506733,-0.983333333,INCREMENTO,1
3,4,3,8.183333333,4.783333333,1159,-116.865066,32.503467,-116.866106,32.509523,0.216666667,INCREMENTO,1
7,4,3,10.21666667,15.16666667,10495,-117.026586,32.443038,-117.078139,32.48527,-4.166666667,DP,2
5,4,3,10.31666667,1.133333333,216,-116.964628,32.495259,-116.963526,32.496937,-0.133333333,INCREMENTO,1
4,4,3,11.3,4.966666667,2032,-116.870037,32.45207,-116.880698,32.460773,0.033333333,INCREMENTO,1
10,4,3,11.73333333,4.666666667,1651,-116.964012,32.506762,-116.97184,32.502142,-1.666666667,INCREMENTO,1
4,4,3,12.56666667,13.51666667,7593,-116.831413,32.46641,-116.885247,32.448188,2.483333333,INCREMENTO,1
2,4,3,14.53333333,5.716666667,2451,-116.887922,32.460275,-116.885142,32.448147,-0.716666667,INCREMENTO,1
10,4,3,14.6,21.58333333,9041,-116.930987,32.544305,-116.965898,32.498768,-3.583333333,DP,2
10,4,3,16.33333333,24.7,10274,-116.966313,32.481022,-117.010068,32.52556,-11.7,DM,3
5,4,3,16.7,2.35,1054,-116.969078,32.513287,-116.963958,32.506905,0.65,INCREMENTO,1
10,4,3,17.06666667,3.866666667,1256,-116.995603,32.539255,-116.988592,32.539998,-0.866666667,INCREMENTO,1
2,4,3,18.31666667,15.43333333,9137,-116.885273,32.448285,-116.842415,32.456202,-5.433333333,DP,2
7,4,3,18.78333333,4.033333333,713,-117.031486,32.528561,-117.02825,32.524796,-2.033333333,DP,2
5,4,3,19.43333333,14.73333333,3193,-116.965457,32.505791,-116.985861,32.519779,-10.73333333,DM,3
4,4,3,20.05,4.283333333,1753,-116.880227,32.461057,-116.885072,32.448102,1.716666667,INCREMENTO,1
5,4,3,21.9,16.61666667,3123,-117.022421,32.524888,-117.042861,32.512175,-6.616666667,DP,2
10,4,3,22.25,13.5,1872,-116.963935,32.506855,-116.978358,32.505878,-8.5,DM,3
7,5,3,0.3,21.05,13152,-117.065732,32.517918,-117.010087,32.525548,-9.05,DM,3
7,5,3,2.9,22.08333333,12917,-116.964169,32.502487,-117.024738,32.450689,-5.083333333,DP,2
5,5,3,9.983333333,0.7,288,-116.976696,32.513077,-116.979731,32.513418,0.3,INCREMENTO,1
3,5,3,10.28333333,1.9,276,-116.923478,32.485389,-116.923649,32.485557,-0.9,INCREMENTO,1
7,5,3,11.58333333,13.01666667,6943,-117.036627,32.442003,-116.992238,32.445577,-4.016666667,DP,2
10,5,3,13.56666667,2.566666667,774,-116.957907,32.466608,-116.96271,32.461835,-0.566666667,INCREMENTO,1
5,5,3,13.96666667,2.083333333,806,-116.94344,32.489506,-116.949956,32.494228,-0.083333333,INCREMENTO,1
10,5,3,14.9,10.53333333,3448,-116.9173,32.496417,-116.926272,32.474885,17.46666667,INCREMENTO,1
7,5,3,15.7,8.333333333,7240,-117.026088,32.44332,-117.032847,32.444944,-7.333333333,DM,3
10,5,3,16.05,3.083333333,446,-116.933802,32.543912,-116.930285,32.545068,-1.083333333,INCREMENTO,1
7,5,3,18.68333333,8.133333333,7743,-116.935245,32.486204,-116.87999,32.446422,3.866666667,INCREMENTO,1
4,5,3,19.01666667,11.15,7508,-116.883108,32.446615,-116.926425,32.476338,-3.15,DP,2
1,5,3,19.05,26.38333333,20312,-116.872984,32.431845,-117.010054,32.525492,-5.383333333,DP,2
5,5,3,19.2,33.38333333,12326,-116.966651,32.465356,-117.009983,32.525503,-11.38333333,DM,3
1,5,3,19.8,13.51666667,11035,-117.009134,32.521878,-116.933397,32.470692,13.48333333,INCREMENTO,1
2,5,3,19.88333333,43.83333333,28437,-116.730083,32.40139,-116.926373,32.476348,-12.83333333,DM,3
7,5,3,22.26666667,29.13333333,13093,-116.965171,32.506018,-117.067528,32.483587,-14.13333333,DM,3
7,5,3,22.95,3.766666667,764,-117.036793,32.498716,-117.035513,32.504214,-0.766666667,INCREMENTO,1
10,6,3,1.616666667,30.33333333,12148,-116.972347,32.465618,-117.010105,32.525585,-18.33333333,DM,3
1,6,3,8.916666667,4.483333333,2509,-116.945614,32.443974,-116.927832,32.459711,2.516666667,INCREMENTO,1
2,6,3,14.55,4.65,2603,-116.905363,32.462083,-116.885132,32.448132,-0.65,INCREMENTO,1
10,6,3,14.95,4.083333333,1185,-116.961978,32.511362,-116.964022,32.50675,-0.083333333,INCREMENTO,1
5,6,3,15.7,0.516666667,122,-116.973586,32.468137,-116.973931,32.467079,0.483333333,INCREMENTO,1
10,6,3,16.05,18.51666667,5135,-116.96453,32.506672,-116.954962,32.472605,-6.516666667,DP,2
5,6,3,16.18333333,12.01666667,8111,-116.949736,32.496682,-117.010153,32.525534,-5.016666667,DP,2
6,6,3,17.21666667,21.53333333,4623,-117.00079,32.519127,-117.031508,32.522507,-14.53333333,DM,3
10,6,3,17.66666667,0.666666667,188,-116.967372,32.506583,-116.965777,32.505547,0.333333333,INCREMENTO,1
6,6,3,18.25,15.7,6263,-116.963962,32.506962,-116.918115,32.4905,-5.7,DP,2
7,6,3,19.45,29.88333333,11976,-117.027394,32.523718,-117.040033,32.437746,-5.883333333,DP,2
10,6,3,19.55,2.7,809,-116.966957,32.511865,-116.964032,32.506848,-0.7,INCREMENTO,1
10,6,3,21.9,13.4,6076,-117.007182,32.524002,-116.964152,32.506792,-5.4,DP,2
10,6,3,9.933333333,12.28333333,5635,-116.965332,32.505158,-116.954795,32.46742,-5.283333333,DP,2
5,6,3,22.18333333,4.616666667,1086,-116.934999,32.485477,-116.942165,32.48857,-0.616666667,INCREMENTO,1
6,6,3,22.63333333,4.466666667,793,-117.011813,32.516187,-117.017925,32.514902,-2.466666667,DP,2
7,7,3,0.516666667,14.33333333,5711,-117.016273,32.469054,-117.042721,32.438493,-7.333333333,DM,3
7,7,3,1.666666667,27.21666667,12764,-117.040498,32.436261,-117.056798,32.511064,-15.21666667,DM,3
6,7,3,4.25,11.96666667,5698,-116.964022,32.506757,-116.920613,32.486472,-4.966666667,DP,2
3,7,3,4.566666667,17.43333333,6213,-116.872652,32.500829,-116.888788,32.465401,2.566666667,INCREMENTO,1
5,7,3,5.366666667,9.533333333,4071,-116.987729,32.479525,-116.995385,32.491995,1.466666667,INCREMENTO,1
10,7,3,5.416666667,12.03333333,7373,-116.962238,32.508458,-116.97554,32.524727,-2.033333333,DP,2
2,7,3,5.633333333,8.366666667,3283,-116.885283,32.448293,-116.870305,32.45851,-1.366666667,INCREMENTO,1
1,7,3,6.8,9.233333333,8636,-116.861069,32.443579,-116.850859,32.485786,-2.233333333,DP,2
4,7,3,7.2,8.766666667,3698,-116.88526,32.448298,-116.909307,32.44734,0.233333333,INCREMENTO,1
2,7,3,7.316666667,12.11666667,4120,-116.88509,32.448122,-116.8625,32.46218,-2.116666667,DP,2
5,7,3,7.416666667,15.18333333,10857,-116.960534,32.505855,-116.901153,32.548127,-2.183333333,DP,2
6,7,3,7.4,15.75,8825,-116.964215,32.506587,-116.920752,32.545867,0.25,INCREMENTO,1
3,7,3,8.1,9.216666667,8773,-116.840238,32.458028,-116.897745,32.419452,11.78333333,INCREMENTO,1
4,7,3,8.1,11.75,5448,-116.885103,32.448155,-116.846075,32.47118,-1.75,INCREMENTO,1
5,7,3,8.866666667,9.85,6872,-116.959923,32.506403,-116.932372,32.543163,0.15,INCREMENTO,1
6,7,3,10.6,13.6,7337,-116.93897,32.534375,-116.896592,32.525133,-3.6,DP,2
5,7,3,10.81666667,13.93333333,7481,-116.965618,32.505562,-116.9818,32.474348,-3.933333333,DP,2
5,7,3,11.4,1.4,402,-116.979797,32.475395,-116.979377,32.476946,0.6,INCREMENTO,1
2,7,3,11.88333333,20.13333333,11493,-116.885293,32.44821,-116.964655,32.42349,-2.133333333,DP,2
6,7,3,11.95,9.416666667,5498,-116.963923,32.50697,-116.922303,32.491387,0.583333333,INCREMENTO,1
10,7,3,12,1.316666667,644,-116.965405,32.50516,-116.96575,32.500657,2.683333333,INCREMENTO,1
7,7,3,12.71666667,22.66666667,11807,-117.037966,32.441901,-117.072541,32.478943,-9.666666667,DM,3
10,7,3,13.2,21.08333333,8386,-116.963982,32.50699,-116.925352,32.547137,-4.083333333,DP,2
7,7,3,13.66666667,9.716666667,5775,-117.037119,32.46569,-117.032436,32.474597,-2.716666667,DP,2
10,7,3,14.2,20.43333333,6253,-116.964745,32.506408,-116.97243,32.46404,-9.433333333,DM,3
5,7,3,15.23333333,17.9,7004,-116.970073,32.495018,-116.995754,32.467997,-4.9,DP,2
1,7,3,16.76666667,16.5,7613,-116.878828,32.446539,-116.82035,32.467356,-9.5,DM,3
5,7,3,16.86666667,9.866666667,8310,-116.969832,32.511491,-116.901469,32.52758,-2.866666667,DP,2
4,7,3,16.93333333,32.5,22050,-116.885118,32.44809,-116.740107,32.50942,-13.5,DM,3
3,7,3,17.25,4.55,1422,-116.87391,32.500783,-116.872446,32.492196,48.45,INCREMENTO,1
5,7,3,17.93333333,12.13333333,4090,-116.965583,32.505229,-116.977577,32.481675,-6.133333333,DP,2
10,7,3,18.25,15.7,7771,-116.926098,32.475903,-116.957073,32.5043,-5.7,DP,2
2,7,3,18.5,25.7,10170,-116.885267,32.44826,-116.94535,32.430812,-10.7,DM,3
1,7,3,18.56666667,21.01666667,7603,-116.897354,32.456179,-116.956407,32.462702,-3.016666667,DP,2
6,7,3,18.5,36.16666667,11720,-116.95251,32.533698,-116.956427,32.462807,-14.16666667,DM,3
2,7,3,19.26666667,30.66666667,16167,-116.924977,32.462572,-116.782532,32.465678,-11.66666667,DM,3
6,7,3,19.9,17.15,4666,-116.963913,32.506975,-116.980932,32.481832,-4.15,DP,2
5,7,3,20.05,16.75,8188,-116.962661,32.508497,-116.931452,32.540491,-6.75,DP,2
10,7,3,20.51666667,20.11666667,8144,-116.99352,32.477595,-116.991507,32.426633,-2.116666667,DP,2
2,7,3,20.6,11.18333333,3538,-116.885153,32.448117,-116.873423,32.46625,-5.183333333,DP,2
6,7,3,21.46666667,2.016666667,273,-116.970035,32.508417,-116.97274,32.509287,-0.016666667,INCREMENTO,1
10,7,3,22.26666667,33.11666667,11331,-116.963958,32.506927,-116.97705,32.44169,-16.11666667,DM,3
4,7,3,22.3,10.48333333,4248,-116.885097,32.448117,-116.846163,32.465695,-0.483333333,INCREMENTO,1
2,1,3,0.266666667,13.58333333,3707,-116.873623,32.468042,-116.857697,32.492288,-2.583333333,DP,2
6,1,3,2.616666667,14.06666667,4208,-116.963918,32.506932,-116.989992,32.480875,-9.066666667,DM,3
5,1,3,6.766666667,7.116666667,5198,-116.965556,32.505583,-116.999717,32.473409,-1.116666667,INCREMENTO,1
10,1,3,6.85,4.533333333,2970,-116.963002,32.508065,-116.952322,32.519833,0.466666667,INCREMENTO,1
7,1,3,7.083333333,24.38333333,10894,-117.033918,32.505296,-117.102246,32.466432,-9.383333333,DM,3
5,1,3,7.216666667,21.16666667,12891,-116.958854,32.50074,-116.886967,32.550786,-2.166666667,DP,2
6,1,3,7.65,16.83333333,7313,-116.964098,32.506778,-116.962355,32.462468,-4.833333333,DP,2
7,1,3,7.583333333,10.46666667,4482,-117.068238,32.483445,-117.066938,32.509627,-1.466666667,INCREMENTO,1
4,1,3,7.666666667,17.85,13236,-116.885202,32.448365,-116.937962,32.390238,3.15,INCREMENTO,1
1,1,3,8.466666667,6.633333333,3139,-116.888,32.452894,-116.870489,32.463515,0.366666667,INCREMENTO,1
10,1,3,10,11.78333333,5136,-117.007877,32.523665,-117.042385,32.531387,-2.783333333,DP,2
4,1,3,10.13333333,9.066666667,7717,-116.869235,32.443838,-116.854448,32.475545,-1.066666667,INCREMENTO,1
10,1,3,10.7,12.15,11080,-117.026548,32.53386,-116.933707,32.495755,-2.15,DP,2
5,1,3,11.03333333,3.133333333,1435,-116.965818,32.505573,-116.959397,32.496112,-0.133333333,INCREMENTO,1
7,1,3,11.3,6.45,2363,-117.045184,32.520658,-117.055584,32.51068,-2.45,DP,2
2,1,3,11.5,8.9,5585,-116.885298,32.448297,-116.922918,32.481032,-3.9,DP,2
5,1,3,11.7,5.2,4086,-116.965696,32.500716,-116.996482,32.475927,-1.2,INCREMENTO,1
5,1,3,12.33333333,3.966666667,1842,-116.965545,32.505668,-116.971938,32.502373,-0.966666667,INCREMENTO,1
1,1,3,12.63333333,2.016666667,244,-116.892783,32.457066,-116.893366,32.45891,-1.016666667,INCREMENTO,1
2,1,3,12.65,10.25,3527,-116.885133,32.448157,-116.873362,32.46623,-3.25,DP,2
4,1,3,12.8,27.41666667,16516,-116.8853,32.448265,-116.955757,32.393997,-7.416666667,DM,3
1,1,3,12.81666667,5.1,1909,-116.895899,32.457753,-116.890446,32.462415,1.9,INCREMENTO,1
5,1,3,13.6,33.53333333,11650,-116.930534,32.538444,-116.955507,32.480712,-13.53333333,DM,3
6,1,3,13.83333333,21.78333333,9076,-116.96399,32.506877,-116.926843,32.529177,-10.78333333,DM,3
5,1,3,14.2,19.98333333,3918,-116.953393,32.48301,-116.963969,32.506818,-10.98333333,DM,3
5,1,3,14.8,7.883333333,2588,-116.968223,32.497346,-116.950056,32.498241,-1.883333333,DP,2
10,1,3,15.1,8.083333333,3635,-116.961287,32.50776,-116.933873,32.493353,0.916666667,INCREMENTO,1
1,1,3,15.36666667,19.6,7285,-116.870376,32.453723,-116.861878,32.497635,-12.6,DM,3
4,1,3,15.4,24.13333333,15275,-116.885195,32.448208,-116.86422,32.498575,-14.13333333,DM,3
6,1,3,15.75,14.31666667,3312,-116.963953,32.50695,-116.949992,32.488692,-8.316666667,DM,3
5,1,3,15.81666667,11.26666667,6132,-116.962556,32.508567,-116.93076,32.519098,-1.266666667,INCREMENTO,1
7,1,3,16.06666667,20.21666667,7884,-117.042645,32.437603,-117.011186,32.488683,-13.21666667,DM,3
2,1,3,16.01666667,14.8,12384,-116.75965,32.453322,-116.681405,32.451287,4.2,INCREMENTO,1
10,1,3,16.18333333,20.96666667,8207,-116.92825,32.476827,-116.96189,32.478587,-10.96666667,DM,3
6,1,3,16.13333333,17.58333333,4420,-116.959432,32.494812,-116.978988,32.478787,-6.583333333,DP,2
7,1,3,16.36666667,13.36666667,7075,-117.01215,32.48884,-117.040897,32.441329,-4.366666667,DP,2
4,1,3,17.01666667,19.36666667,11786,-116.954627,32.50294,-116.868197,32.465547,0.633333333,INCREMENTO,1
1,1,3,20.5,39.73333333,31385,-116.738304,32.468115,-116.960438,32.387667,-0.733333333,INCREMENTO,1
7,1,3,20.63333333,27.45,14844,-116.964729,32.506316,-117.061403,32.496884,-1.45,INCREMENTO,1
2,1,3,20.76666667,22.11666667,3955,-116.957465,32.506618,-116.941892,32.484615,-17.11666667,DM,3
4,1,3,22.75,22.98333333,9409,-116.885267,32.448253,-116.808593,32.473337,-7.983333333,DM,3
5,1,3,23.51666667,25.08333333,9869,-116.973716,32.483115,-117.010066,32.525561,-13.08333333,DM,3
10,2,3,0.916666667,8.316666667,5128,-116.960955,32.507498,-116.922007,32.516163,-3.316666667,DP,2
4,2,3,1.35,18.16666667,5193,-116.88525,32.44825,-116.847183,32.470243,-4.166666667,DP,2
5,2,3,1.783333333,17.98333333,7291,-116.962472,32.508576,-116.931078,32.544427,-7.983333333,DM,3
9,2,3,2.216666667,8.283333333,2398,-116.868573,32.494262,-116.881377,32.507062,-2.283333333,DP,2
7,2,3,2.316666667,8.2,1891,-117.037278,32.441207,-117.028384,32.435621,1.8,INCREMENTO,1
7,2,3,2.316666667,8.2,1891,-117.037278,32.441207,-117.028384,32.435621,1.8,INCREMENTO,1
7,2,3,2.316666667,8.2,1891,-117.037278,32.441207,-117.028384,32.435621,1.8,INCREMENTO,1
5,2,3,7.233333333,5.833333333,4316,-116.962532,32.508617,-116.984594,32.519813,0.166666667,INCREMENTO,1
1,2,3,8.083333333,9.716666667,4470,-116.890983,32.456128,-116.85357,32.463903,2.283333333,INCREMENTO,1
10,2,3,8.45,6.5,4152,-116.964338,32.506842,-116.990083,32.480833,-0.5,INCREMENTO,1
5,2,3,8.45,8.666666667,6708,-116.96105,32.50752,-116.91662,32.526187,-0.666666667,INCREMENTO,1
9,2,3,8.566666667,7.8,2496,-116.870572,32.498852,-116.888558,32.49388,2.2,INCREMENTO,1
5,2,3,9.783333333,11.2,7398,-116.962797,32.508352,-116.973424,32.523699,0.8,INCREMENTO,1
5,2,3,10.4,1.9,271,-117.010547,32.525763,-117.009097,32.526135,0.1,INCREMENTO,1
10,2,3,10.8,2.716666667,2416,-116.963963,32.507168,-116.944473,32.49605,1.283333333,INCREMENTO,1
2,2,3,10.96666667,17.46666667,13391,-116.885287,32.448303,-116.934963,32.388123,-5.466666667,DP,2
5,2,3,11.91666667,15.08333333,10782,-116.960442,32.505931,-116.901168,32.547612,-3.083333333,DP,2
7,2,3,12.61666667,13.73333333,5758,-117.031974,32.524568,-117.031742,32.480209,-4.733333333,DP,2
1,2,3,12.61666667,11.26666667,5937,-116.887699,32.452463,-116.927725,32.455136,-2.266666667,DP,2
10,2,3,12.66666667,6.616666667,4053,-116.965082,32.50608,-116.990095,32.480737,0.383333333,INCREMENTO,1
